SHIP_TO;SALES_DISTRICT;SALES_OFFICE;SALES_GROUP;CUST_GRP;PROXI_CATEG2;PROXI_CATEG3;TERR_LVL2;TERR_LVL3
7755E3C17F6B6B0A7FE1225BD3059E85;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
4A5928E598A1BD7EF3E8E33B1C53AD67;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
A0DE76011A13851A8475825CBF7138E4;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
A25B2DF33D4024D59A05D2D74C7ECA1F;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
232A9B26C7DCCEFE120CF5D1D47F3CD7;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
B82BB688B238D20936A02A2088B86C6C;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
81D2201410D7095807EA7A33E400113E;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
EF09D329748F312E07D92FD04ADF1C8E;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
C53F9EE13B3F2BF457601CF340F8D546;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
2260658D2EAC9563353A35CFBF8318ED;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
6580F53C812C0D62933B83F887173B01;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
C786778B749283F94B09A3413CB62EB5;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
8DFA4B3CEBC2E1BB364F708479237A76;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
F765952246B66C6B31056DB963F4A7A4;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
9DAA6007D2D8B4818945481B3B7F5FF8;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
DE15629F77B03729696CFC2BC06C6F27;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
6BC7710EDF28A7FC381F640ABA387C5C;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
67A726DDD09818FD63DE448CEDD4C444;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
AB53009F14B968B572E3A10B13D6848B;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
C0CC59DF8544F07D3F97321E2D33F297;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
C9AA39D2ABA5ACD3E39E4C61FFC03734;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
6254C70C38052DF52AB1382621F37B32;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
CF863FCF4CE714D7B89D5B3493CBB1A2;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
11819F82B3106262888C5BC72E68CE6C;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
66814597F93B81D5DAFF331E8D6B08E0;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
DF1CE70F292880998417EBF87611606D;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
AEA6F28B3F8BC5B90A84699D2E1C84E8;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
540AC63890CB32C906BA549A1E7B313C;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
6449F2135DD81183A4E92CFD28163944;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
27FF95AA49E076B70D70592B82CDA2E1;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
255DE1D7A5F05AEFD1E01C9169E49894;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
EC03A7021C9E569F619C08F944929533;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
EEBF03D28B81628968C0EBB07B40B4C2;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
730C2F7B8860E4B4D3D491BBE483FF5C;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
3AE3F381275A6C7A9D1F59DBC7E246E5;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
68C0831F8230DBBC9224BE70A0FB953F;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
C9A60C999671E4C26AC51DC5AEFD7D2C;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
C765A63C674EDA002B544AB3F87E4107;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
2CA8879E199B2355E0919ABBF3ABEB5A;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
DB996AE9F4F8B61E3A693EC84712FE6C;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
30FB3E71A0F3458531B8E44C149A9559;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
AD7CFD2FD2E0E17FE8DC3023C45C299F;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
7DF3F075B8A5EE97C5363525A3ED867B;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
04B00924FC515F5C8DE41B60628F9A52;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
3BCE88816056A1191D682B89D5AAB5FE;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
3C4DD92BF51773FCDE10FF3DA69A99C5;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
8120BD6501AF6773FA0BF0E44240B7C0;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
DAB00658747CC20D2BCEBB51C25936CC;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
7946A242479BD1C20C0148230BF36E5E;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
A881440B928F34BCCBFB35DF14CD7DFF;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
0EA76B92596394295FE986CB08C3AF5B;Дивизион 7;Город 16;Филиал 173;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 10
C813485EED5AFA32FB9F855A81D12AAE;Дивизион 3;Город 26;Филиал 88;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 20
22771A833867BB22721217192C176D2B;Дивизион 3;Город 26;Филиал 88;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 20
19D566DA89B8F8E1C40BF809083F699C;Дивизион 3;Город 26;Филиал 88;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 20
123DC15FCA213315E354C18DEFD8691A;Дивизион 3;Город 26;Филиал 88;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 20
C3BFDC888994C53AB808CB855BFF4EF2;Дивизион 3;Город 26;Филиал 88;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 20
A142688996E0160A7D882DF8E3E9E9D0;Дивизион 3;Город 26;Филиал 88;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 5;Область 20
2CA8C36F74F9CF812B44EB603E21FB8D;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
A620B578A022CD50E1D66546848FCD71;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
6C9A42C29BFB51054876830504F4F1B1;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
28659A46706F0EAD7F4F6A718A16A65F;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
1008C8948D2D5431710EF79AD409B58C;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
CB960CAE6DB05E21D2D012B2F608E129;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
1B5093061E3E9A1B15130032EE5C7547;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
6C2185A40C3FEB8F2B06DCD60AFD149A;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
7FBCC6EF47CE7524F6B17E774A4D3041;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
6900B30CC0FA30662AD5A9AA1C171EA7;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
7468E4BBBB6B09AFB4D01CEFB9724B67;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
586DC9029C7693F2464A33CD3F1F9D84;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
6A76E4361AC04CB41CCA14FA1CD57EF7;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
8F4B2C72CEB591CBDFB1E7ADE0C19630;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
D9093466ADE2EABE41737CAC31914779;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
154D8522C2CB978A0633388F214ED667;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
6299779E166B8ADE0F83C6315989F5B2;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
5C4099B65A66C3BFD6AF0576ACC3D1C9;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
DD1BB7D36BEE61DDA952AC089BABC2C6;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
8987A29F470B804118E4CB81EC2E4396;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
FBAD03614856535A415B147E566F4245;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
AA7E9CDE0C9E6B0D8EA89827DD5BCB2F;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
8D9CE1B63E10C30307F34A6433AE1E1D;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
5E1A35402E89B00855E6F44A67726D60;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
898932A6EF4AED688B2BF1AB2501C9A1;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
7EBA52639F51A0AC780552116C5FEFE0;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
98FD76FD498099CEDF3941BF69C26C87;Дивизион 5;Город 24;Филиал 15;Формат ТТ 56;Торговая сеть 720;E-COM;Регион 4;Область 13
